ID_Ra_500prod,Navn,DSK Kategori,Name,DSK Category,Unit,Agriculture,iLUC,Food processing,Packaging,Transport,Retail,Total kg CO2-eq/kg,Energi (KJ/100 g),Fedt (g/100 g),Kulhydrat (g/100 g),Protein (g/100 g),Data sources,Comments,"GPC brick no, level 4",ID_food,ID_pack,ID_retail,GPC Category,GPC Kategori,"GPC brick no, level 4.1",Unnamed: 26,"GPC brick no, level 1",Unnamed: 28,"GPC brick no, level 2",Unnamed: 30,"GPC brick no, level 3",Unnamed: 32,Ekstra kategorier
Ra00028,"Hvedebrød, toastbrød, fint, industrifremstillet",Brød/bageartikler,"Wheat bread, for toasting, industrially produced",Bread/bakery products,kg,0.3803300522343808,0.043108623761657174,0.1647541163751174,0.04456465159622233,0.09657661767153607,0.009920946706367229,0.739255008345281,1077.0,2.8,47,8.7,Data on inputs and outputs of the food processing industry is modelled using: Espinoza-Orias et al. (2011).,It has been assumed that the food processing industry is located in Denmark. Data from Espinoza-Orias et al. (2011). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000164,Fa0001,Pa001,Ma0332,Bread/bakery products,Brød/bageartikler,10000164,Bread (Perishable),50000000.0,Food/Beverage/Tobacco,50180000.0,Bread/Bakery Products,50181900.0,Bread,
Ra00029,Pølsebrød,Brød/bageartikler,"Bread, white, for sausages",Bread/bakery products,kg,0.3803300522343808,0.043108623761657174,0.1647541163751174,0.04456465159622233,0.09657661767153607,0.009920946706367229,0.739255008345281,1065.0,3.8,43.1,9.5,Data on inputs and outputs of the food processing industry is modelled using: Espinoza-Orias et al. (2011).,It has been assumed that the food processing industry is located in Denmark. Data from Espinoza-Orias et al. (2011). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000164,Fa0001,Pa001,Ma0332,Bread/bakery products,Brød/bageartikler,10000164,Bread (Perishable),50000000.0,Food/Beverage/Tobacco,50180000.0,Bread/Bakery Products,50181900.0,Bread,
Ra00030,Grovbolle,Brød/bageartikler,"Bread, white, roll, coarse grain",Bread/bakery products,kg,0.3803300522343808,0.043108623761657174,0.1647541163751174,0.04456465159622233,0.09657661767153607,0.009920946706367229,0.739255008345281,1207.0,4.0,49.4,10.5,Data on inputs and outputs of the food processing industry is modelled using: Espinoza-Orias et al. (2011).,It has been assumed that the food processing industry is located in Denmark. Data from Espinoza-Orias et al. (2011). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000164,Fa0001,Pa001,Ma0332,Bread/bakery products,Brød/bageartikler,10000164,Bread (Perishable),50000000.0,Food/Beverage/Tobacco,50180000.0,Bread/Bakery Products,50181900.0,Bread,
Ra00031,"Rugbrød, fuldkorn, industrifremstillet",Brød/bageartikler,"Rye bread, dark, whole grains, industrially produced",Bread/bakery products,kg,0.2714121226638442,0.030578995835232756,0.1720039543116893,0.04456465159622233,0.08934053529685884,0.009920946706367229,0.6178212064102147,843.0,1.4,36.5,5.5,Data on inputs and outputs of the food processing industry is modelled using: Jensen and Arlbjørn (2014).,It has been assumed that the food processing industry is located in Denmark. Data from Jensen and Arlbjørn (2014). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000164,Fa0002,Pa001,Ma0332,Bread/bakery products,Brød/bageartikler,10000164,Bread (Perishable),50000000.0,Food/Beverage/Tobacco,50180000.0,Bread/Bakery Products,50181900.0,Bread,
Ra00032,"Rugbrød, revet, med brunt sukker, uspec.",Brød/bageartikler,"Rye bread crumbs with brown sugar, average values",Bread/bakery products,kg,0.8258754051715358,-0.005972022790354373,0.5509097541218084,0.04456465159622233,0.1380514870809716,0.009920946706367229,1.5633502218865512,1473.0,2.0,71.2,6.5,"Data on inputs and outputs of the food processing industry is modelled using: Open Food Facts (2020a); Open Food Facts (2020b); Jensen JK, Arlbjørn JS (2014); DTU (2019).","It has been assumed that the food processing industry is located in Denmark. Assumed as rye crispbread, only adding sugar content according to FRIDA database (40 g/100 g) (DTU 2019). Rye crispbread is toasted bread (baking fresh bread for a second time to obtain toasted bread). The input is fresh bread, calculated based on the moisture loss from fresh to toasted according to two products in Open Food Facts (2020a, 2020b). Manufacturing data assumed same as fresh bread from Jensen and Arlbjørn (2014). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000165,Fa0004,Pa001,Ma0332,Bread/bakery products,Brød/bageartikler,10000165,Bread (Shelf Stable),50000000.0,Food/Beverage/Tobacco,50180000.0,Bread/Bakery Products,50181900.0,Bread,
Ra00033,"Cornflakes, uspec.",Korn-/gryn-/bælgfrugtprodukter,"Corn flakes, average values",Cereal/grain/pulse products,kg,0.4255295688558353,0.022266830182842465,0.3658271143303977,0.5813294622837446,0.108235810699606,0.009920946706367229,1.5131097330587933,1586.0,1.4,82,7.5,Data on inputs and outputs of the food processing industry is modelled using: Noya et al. (2018).,"It has been assumed that the food processing industry is located in Denmark. The recipe for corn flakes is based on the corn content in Kelloggs, 88%. This is assumed as corn flour. The remaining 12% is assumed 2/3 sugar and 1/3 salt, which are the main following ingredients. A food loss during production of 2% is assumed, and the input of ingredients is adjusted accordingly. All other inputs are assumed as in biscuits (Noya et al. 2018). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000284,Fa0149,Pa065,Ma0332,Cereal/grain/pulse products,Korn-/gryn-/bælgfrugtprodukter,10000284,Cereals Products – Ready to Eat (Shelf Stable),50000000.0,Food/Beverage/Tobacco,50220000.0,Cereal/Grain/Pulse Products,50221200.0,Processed Cereal Products,
Ra00034,"Müsli, uspec.",Korn-/gryn-/bælgfrugtprodukter,"Breakfast cereal, müsli, average values",Cereal/grain/pulse products,kg,0.535683642182726,0.1414937137298322,0.3827983831257876,0.5813294622837446,0.109373292946247,0.009920946706367229,1.7605994409747046,1704.0,11.1,56,10.1,Data on inputs and outputs of the food processing industry is modelled using: Open Food Facts (2020s).,It has been assumed that the food processing industry is located in Denmark. Ingredients from a Müsli product commercialized in Spain. The content of all ingredients is specified in % adding up to a total of 94%. The remaining 6 ingredients are assumed to take 1% each. Wheat and rye flakes are modelled as wheat and rye flour. No inputs associated to manufacturing are included. Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.,10000284,Fa0155,Pa065,Ma0332,Cereal/grain/pulse products,Korn-/gryn-/bælgfrugtprodukter,10000284,Cereals Products – Ready to Eat (Shelf Stable),50000000.0,Food/Beverage/Tobacco,50220000.0,Cereal/Grain/Pulse Products,50221200.0,Processed Cereal Products,
Ra00035,"Morgenmadsprodukt, Guldkorn",Korn-/gryn-/bælgfrugtprodukter,"Breakfast cereal, Guldkorn",Cereal/grain/pulse products,kg,0.7509925426000335,0.05257137955406414,0.6138325804736298,0.5813294622837446,0.1104670258757094,0.009920946706367229,2.1191139374935486,1638.0,1.3,78.1,7.2,Data on inputs and outputs of the food processing industry is modelled using: Noya et al. (2018); Guldkorn (2020); DTU (2019).,"It has been assumed that the food processing industry is located in Denmark. Ingredients are based on the Guldkorn description in its website (Guldkorn 2020) and the FRIDA database nutrient content (DTU 2019). The 5% of ingredients not accounted for is neglected, by scaling the included 95% to 100%. We assume 2% losses during manufacturing. Energy and other inputs for manufacturing approximated from biscuit production in Noya et al. (2018). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000284,Fa0151,Pa065,Ma0332,Cereal/grain/pulse products,Korn-/gryn-/bælgfrugtprodukter,10000284,Cereals Products – Ready to Eat (Shelf Stable),50000000.0,Food/Beverage/Tobacco,50220000.0,Cereal/Grain/Pulse Products,50221200.0,Processed Cereal Products,
Ra00036,"Morgenmadsprodukt, Havrefras",Korn-/gryn-/bælgfrugtprodukter,"Breakfast cereal, Havrefras",Cereal/grain/pulse products,kg,0.4437343106835935,0.11998254920566426,0.4321142806812779,0.5813294622837446,0.108235810699606,0.009920946706367229,1.6953173602602534,1601.0,7.2,56.4,14.2,Data on inputs and outputs of the food processing industry is modelled using: Noya et al. (2018); Nordic Expat Shop (2020).,"It has been assumed that the food processing industry is located in Denmark. No data available on production of Havrefras. The product is approximated with data for corn flakes, changing the main ingredient from corn flour to wholewheat flour. The recipe for corn flakes is based on the corn content in Kelloggs, 88%. This is assumed as corn flour. The remaining 12% is assumed 2/3 sugar and 1/3 salt, which are the main following ingredients. A food loss during production of 2% is assumed, and the input of ingredients is adjusted accordingly. All other inputs are assumed as in biscuits (Noya et al. 2018). Retail is modelled assuming the following storage: Ambient. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000284,Fa0150,Pa065,Ma0332,Cereal/grain/pulse products,Korn-/gryn-/bælgfrugtprodukter,10000284,Cereals Products – Ready to Eat (Shelf Stable),50000000.0,Food/Beverage/Tobacco,50220000.0,Cereal/Grain/Pulse Products,50221200.0,Processed Cereal Products,
Ra00037,"Smør, saltet",Mælk/æg/erstatningsprodukter,"Butter, salt added",Milk/eggs/substitute products,kg,0.1162950476678236,0.3368093662497288,3.156255266405103,0.2424268977869083,0.06826372562432506,0.0003263600625320798,3.920376663796421,3047.0,81.5,0.6,0.7,Data on inputs and outputs of the food processing industry is modelled using: Nemlig (2020p).,"It has been assumed that the food processing industry is located in Denmark. Based on conversations with ARLA Foods, the marginal demand for butter affects 75% palm oil and 25% milk (modelled in wet weight). No manufacturing inputs included. Salt content is assumed 1.2% as in commercial product in Nemlig (2020p). Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000168,Fa0281,Pa017,Ma0333,Milk/butter/cream/yougurts/cheese/eggs/substitutes,Mælk/smør/fløde/youghurt/ost/æg/erstatningsprodukter,10000168,Butter (Perishable),50000000.0,Food/Beverage/Tobacco,50130000.0,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50131900.0,Butter/Butter Substitutes,
Ra00038,"Smørbart blandingsprodukt, 75% fedt",Mælk/æg/erstatningsprodukter,"Blended spread, 75% fat",Milk/eggs/substitute products,kg,0.04608250117606573,0.35391367795105916,3.080892724304357,0.2424268977869083,0.07609646856735132,0.0003263600625320798,3.7997386298482736,2820.0,75.5,1.1,0.5,Data on inputs and outputs of the food processing industry is modelled using: Nilsson et al. (2010).,"It has been assumed that the food processing industry is located in Denmark. Water content calculated as (1 - dry mass content). Dry mass is assumed to contain 50% butter and 50% vegetable-based fat, half from rapeseed oil and half from palm oil. Manufacturing energy assumed as in margarine (Nilsson et al. 2010). Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000168,Fa0282,Pa017,Ma0333,Milk/butter/cream/yougurts/cheese/eggs/substitutes,Mælk/smør/fløde/youghurt/ost/æg/erstatningsprodukter,10000168,Butter (Perishable),50000000.0,Food/Beverage/Tobacco,50130000.0,Milk/Butter/Cream/Yogurts/Cheese/Eggs/Substitutes,50131900.0,Butter/Butter Substitutes,
Ra00039,"Skærekage, chokoladekage/-pie",Brød/bageartikler,"Plain cake, chocolate cake",Bread/bakery products,kg,0.5669879050955638,0.12150601538513349,0.9171399430809175,0.4145266663959444,0.1296826892561789,0.0003263600625320798,2.1501695792762705,1808.0,23.5,48.8,5.8,Data on inputs and outputs of the food processing industry is modelled using: Konstantas et al. (2019).,"It has been assumed that the food processing industry is located in Denmark. Data from Konstantas et al. (2019). We add 2.7 L tap water input, to balance 2.7 L wastewater produced according to the authors. Retail is modelled assuming the following storage: Cooled. See more details as well as literature references in the methodoly report on: www.denstoreklimadatabase.dk.",10000171,Fa0077,Pa028,Ma0333,Bread/bakery products,Brød/bageartikler,10000171,Cakes – Sweet (Perishable),50000000.0,Food/Beverage/Tobacco,50180000.0,Bread/Bakery Products,50182000.0,Sweet Bakery Products,
